date,actual_return,predicted_return,base_price,actual_price,predicted_price,abs_price_error,price_error_pct,explosion_flag
2025-01-24,-0.003934565270516388,-0.0005600175354629755,223.66000366210938,222.77999877929688,223.53475013807687,0.7547513587799983,0.0033878775604434465,False
2025-01-27,0.03178024001189028,-0.0006086153443902731,222.77999877929688,229.86000061035156,222.64441145361656,7.215589156735007,0.03139123439300147,False
2025-01-28,0.036543956643956044,-0.0013335004914551973,229.86000061035156,238.25999450683594,229.55348218657176,8.706512320264181,0.03654206547887074,False
2025-01-29,0.004616830894303092,0.004632722586393356,238.25999450683594,239.36000061035156,239.3637869648217,0.0037863544701508545,1.5818660012098557e-05,False
2025-01-30,-0.0073947370820001135,0.0035446712281554937,239.36000061035156,237.58999633789062,240.20845311768636,2.6184567797957357,0.011020905005073847,False
2025-01-31,-0.006692185539787565,-0.000950592802837491,237.58999633789062,236.0,237.36414499734565,1.3641449973456474,0.005780275412481557,False
2025-02-03,-0.033855955479508704,-0.0016951935831457376,236.0,228.00999450683594,235.5999343143776,7.589939807541668,0.033287750495139434,False
2025-02-04,0.021007888515072404,-0.0016175045166164637,228.00999450683594,232.8000030517578,227.64118731088743,5.158815740870381,0.022159861139363624,False
2025-02-05,-0.0014175336199687694,-0.0009670483414083719,232.8000030517578,232.47000122070312,232.57487419492674,0.10487297422361053,0.00045112476307876767,False
2025-02-06,0.00322622272147699,0.00046940642641857266,232.47000122070312,233.22000122070312,232.57912413322566,0.6408770874774632,0.002747950793769964,False
2025-02-07,-0.023968769010513147,0.0011070033069700003,233.22000122070312,227.6300048828125,233.478176533306,5.848171650493498,0.02569156756599038,False
2025-02-10,8.781361526644105e-05,0.0008043728303164244,227.6300048828125,227.64999389648438,227.81310427410503,0.1631103776206544,0.0007164962969198363,False
2025-02-11,0.021831765227118938,0.001595694338902831,227.64999389648438,232.6199951171875,228.01325370299625,4.606741414191248,0.01980372070711505,False
2025-02-12,0.018270140526221557,0.0007662035059183836,232.6199951171875,236.8699951171875,232.798229372993,4.071765744194494,0.017189875577867324,False
